icao24,origin_country,velocity,on_ground
7585b3,Philippines,142.49,False
4b5c1c,Switzerland,0.77,True
840a7c,Japan,83.44,False
3dd2cb,Germany,21.98,False
a28ef3,United States,36.25,False
34560d,Spain,174.15,False
47c39c,Norway,141.37,False
4bb323,Turkey,235.89,False
3e557d,Germany,173.98,False
a9bfb5,United States,91.58,False
ad3a5f,United States,0.0,True
3dd2d0,Germany,41.73,False
ab39b8,United States,284.54,False
4ca9ea,Ireland,67.4,False
3dd2c9,Germany,26.93,False
781c2a,China,208.12,False
a28ee7,United States,0.06,True
4b5c48,Switzerland,0.26,True
4ca9e7,Ireland,204.48,False
7c6ca1,Australia,0.0,True
781008,China,241.28,False
a4b0bb,United States,199.09,False
a03bcd,United States,189.45,False
ac218f,United States,33.54,False
4bb321,Turkey,247.98,False
abd90c,United States,152.13,False
e4a3c2,Brazil,245.88,False
ab1fbb,United States,147.13,False
3dd2cd,Germany,34.68,False
ab39e3,United States,213.7,False
a89f62,United States,0.0,True
3dd2ce,Germany,2.77,False
a90f3d,United States,0.0,True
c06226,Canada,259.76,False
a70f80,United States,0.0,True
43ea97,United Kingdom,177.67,False
a69f90,United States,208.11,False
43c908,United Kingdom,82.7,False
a5cf82,United States,195.81,False
8a0824,Indonesia,205.2,False
47845b,Norway,115.03,False
4079f6,United Kingdom,212.03,False
4bab5a,Turkey,211.62,False
4079f7,United Kingdom,214.69,False
abe101,United States,217.73,False
4601f6,Finland,0.0,True
4601f5,Finland,10.8,True
8a080e,Indonesia,234.16,False
846d0c,Japan,224.38,False
a8f9f2,United States,206.73,False
4601f9,Finland,92.52,False
abb7f7,United States,4.89,True
a6a6ca,United States,40.77,False
e4988a,Brazil,149.53,False
e4988b,Brazil,222.67,False
c012a5,Canada,97.97,False
4854cf,Kingdom of the Netherlands,231.71,False
e4988f,Brazil,218.63,False
3451d8,Spain,99.47,False
440a8e,Austria,80.87,False
4854cd,Kingdom of the Netherlands,167.08,False
3451d3,Spain,217.24,False
4bb266,Turkey,207.87,False
4bb263,Turkey,69.97,False
4601fa,Finland,160.55,False
a32056,United States,185.27,False
4bb21a,Turkey,219.78,False
4079cc,United Kingdom,209.91,False
4867ec,Kingdom of the Netherlands,13.38,True
a7167f,United States,201.18,False
4bab2c,Turkey,248.93,False
4079d0,United Kingdom,5.4,True
4841a9,Kingdom of the Netherlands,236.85,False
a20053,United States,207.42,False
020118,Morocco,234.34,False
4079d3,United Kingdom,219.58,False
4bab47,Turkey,227.75,False
a5cf8b,United States,70.99,False
4bab46,Turkey,239.66,False
4bab54,Turkey,230.28,False
4bab55,Turkey,142.42,False
4bab53,Turkey,215.0,False
8962e6,United Arab Emirates,251.34,False
8962e5,United Arab Emirates,266.8,False
7c6349,Australia,58.68,False
a5d68a,United States,232.38,False
4079c0,United Kingdom,186.83,False
7cac34,Australia,37.64,False
a87cbb,United States,118.58,False
020105,Morocco,245.37,False
84bd16,Japan,188.34,False
4ca8ff,Ireland,244.03,False
7c5c68,Australia,220.25,False
c012bd,Canada,280.57,False
4854c7,Kingdom of the Netherlands,226.97,False
4ca8fc,Ireland,222.36,False
a3e3ac,United States,80.39,False
a776b2,United States,236.3,False
4bb27a,Turkey,159.96,False
a01b1a,United States,42.48,False
738289,Israel,88.19,False
adddda,United States,244.92,False
4bb294,Turkey,128.39,False
4bb292,Turkey,219.02,False
c038cc,Canada,143.46,False
4bb28f,Turkey,236.61,False
a57331,United States,0.0,True
4bb28e,Turkey,179.5,False
4bb28c,Turkey,199.09,False
51200f,The former Yugoslav Republic of Macedonia,228.2,False
3464c1,Spain,48.31,False
490d08,Portugal,0.0,True
a4fcd4,United States,174.61,False
4bb276,Turkey,221.73,False
4bb273,Turkey,220.88,False
4bb274,Turkey,208.41,False
4bb272,Turkey,243.19,False
c82827,New Zealand,42.12,False
a70328,United States,190.83,False
4867c2,Kingdom of the Netherlands,212.28,False
4867c3,Kingdom of the Netherlands,4.37,True
4bb26d,Turkey,194.39,False
4bb26b,Turkey,237.87,False
7585ea,Philippines,0.77,False
c01ebb,Canada,270.7,False
7608eb,Pakistan,286.23,False
4bb289,Turkey,214.05,False
4bb287,Turkey,179.55,False
4bb284,Turkey,219.04,False
4bb285,Turkey,248.79,False
4bb282,Turkey,155.65,False
4bb283,Turkey,238.97,False
4bb281,Turkey,240.1,False
a71648,United States,234.28,False
c00ba7,Canada,205.72,False
acb285,United States,227.73,False
896408,United Arab Emirates,221.22,False
a68096,United States,169.76,False
44cdc6,Belgium,228.6,False
020176,Morocco,213.43,False
020175,Morocco,213.1,False
a07bef,United States,8.75,True
e49814,Brazil,136.67,False
758774,Philippines,1.29,True
758771,Philippines,101.5,False
896413,United Arab Emirates,221.82,False
75875e,Philippines,143.44,False
70c13e,Oman,270.43,False
acc59d,United States,202.93,False
a33ed6,United States,0.0,True
89640a,United Arab Emirates,234.88,False
702f06,Bangladesh,7.2,False
a082ac,United States,193.03,False
a095f0,United States,180.99,False
75872c,Philippines,4.37,True
c038ac,Canada,256.63,False
c038aa,Canada,265.68,False
aa490a,United States,3.86,True
3c0d0c,Germany,150.84,False
4b0d41,Switzerland,34.1,False
a0cbac,United States,140.56,False
a6583b,United States,229.91,False
a358bd,United States,4.89,True
758724,Philippines,155.19,False
e49849,Brazil,2.06,True
02012b,Morocco,235.08,False
a9ffeb,United States,192.13,False
8411a4,Japan,5.4,True
506ca5,Slovenia,214.62,False
a6803f,United States,134.78,False
a2c54e,United States,40.36,False
70c107,Oman,216.49,False
70c101,Oman,179.07,False
70c103,Oman,196.83,False
c073db,Canada,104.42,False
a9f3c0,United States,243.33,False
e4984c,Brazil,82.32,False
4baac4,Turkey,219.08,False
4baac2,Turkey,268.37,False
a906f3,United States,113.53,False
020124,Morocco,229.07,False
020123,Morocco,201.47,False
4bb1a4,Turkey,199.54,False
4bb1a5,Turkey,117.14,False
7c39fc,Australia,8.75,True
a8103e,United States,240.85,False
4c2d40,Serbia,156.21,False
394f07,France,48.88,False
a8e6e2,United States,101.29,False
781be6,China,244.57,False
70c125,Oman,225.98,False
ac142e,United States,63.44,False
8a0832,Indonesia,233.0,False
70c11d,Oman,216.12,False
e49830,Brazil,226.49,False
345385,Spain,249.24,False
aa7bf1,United States,108.58,False
38485a,France,138.5,False
345388,Spain,63.75,False
8005f2,India,221.54,False
a5124c,United States,263.66,False
780a4b,China,142.34,False
780a62,China,242.9,False
4ca98a,Ireland,150.25,False
8005f0,India,213.47,False
7c0d8a,Australia,2.06,True
486898,Kingdom of the Netherlands,235.07,False
c06ccf,Canada,172.31,False
896378,United Arab Emirates,175.7,False
8005ed,India,202.55,False
780a65,China,133.56,False
e80612,Chile,71.52,False
344043,Spain,0.0,True
7c1474,Australia,241.34,False
895053,Brunei Darussalam,4.12,True
e80620,Chile,237.37,False
ad7b17,United States,245.99,False
7c1479,Australia,280.5,False
896388,United Arab Emirates,223.18,False
4b1f9d,Switzerland,65.48,False
780a75,China,127.24,False
34535a,Spain,214.49,False
c02655,Canada,242.13,False
85d098,Japan,233.15,False
320064,Italy,16.1,False
346691,Spain,198.39,False
abfefd,United States,225.15,False
346690,Spain,69.49,False
346692,Spain,246.64,False
780a6e,China,192.06,False
e8061f,Chile,160.12,False
ac6243,United States,175.95,False
e8061b,Chile,223.72,False
7c1468,Australia,0.77,True
896354,United Arab Emirates,267.45,False
ac12be,United States,245.96,False
78115d,China,230.15,False
abebbe,United States,6.94,True
780a7b,China,194.73,False
aa8ef0,United States,176.18,False
a87223,United States,216.76,False
77044c,Sri Lanka,181.33,False
4ca97a,Ireland,168.7,False
4ca97b,Ireland,217.78,False
e8062c,Chile,70.14,False
4d03c0,Luxembourg,211.5,False
abebe0,United States,181.61,False
780a99,China,115.25,False
780a97,China,208.08,False
140b3d,Russian Federation,4.15,False
780a98,China,1.03,True
846bb6,Japan,207.32,False
a452c4,United States,74.61,False
780a8b,China,257.8,False
ac0bfb,United States,217.73,False
345341,Spain,0.51,False
4bb0f6,Turkey,221.58,False
acab54,United States,40.13,True
44ce78,Belgium,210.34,False
44ce77,Belgium,141.4,False
44ce76,Belgium,170.12,False
4bb0f2,Turkey,212.98,False
780a8f,China,4.63,False
44ce75,Belgium,76.89,False
4bb0f3,Turkey,179.23,False
44ce6c,Belgium,179.35,False
896327,United Arab Emirates,224.34,False
44ce6a,Belgium,0.0,True
40676a,United Kingdom,109.82,False
4bb0ec,Turkey,272.25,False
44ce6f,Belgium,177.89,False
896333,United Arab Emirates,192.13,False
44ce6e,Belgium,136.47,False
ac5b89,United States,242.51,False
ade548,United States,173.6,False
c01f28,Canada,223.09,False
a07d59,United States,252.92,False
7c0184,Australia,157.56,False
a287ab,United States,202.7,False
02019d,Morocco,183.8,False
02019c,Morocco,228.72,False
48683e,Kingdom of the Netherlands,216.17,False
48683f,Kingdom of the Netherlands,233.98,False
704946,Myanmar,190.86,False
38225c,France,37.81,False
008ffa,South Africa,234.27,False
a6eed5,United States,92.46,False
34530e,Spain,73.92,False
896304,United Arab Emirates,239.38,False
896303,United Arab Emirates,175.57,False
a5255a,United States,135.4,False
896308,United Arab Emirates,286.71,False
34530c,Spain,255.13,False
a74b1b,United States,194.26,False
896312,United Arab Emirates,130.38,False
44ce62,Belgium,204.57,False
e496fc,Brazil,164.83,False
44ce61,Belgium,183.68,False
345318,Spain,261.22,False
346649,Spain,213.48,False
c07fe9,Canada,3.34,True
008feb,South Africa,202.14,False
406752,United Kingdom,182.79,False
406755,United Kingdom,215.71,False
44ce66,Belgium,212.92,False
4bb0e2,Turkey,258.63,False
896316,United Arab Emirates,226.39,False
aa8eb3,United States,204.84,False
896315,United Arab Emirates,229.53,False
896314,United Arab Emirates,154.89,False
896317,United Arab Emirates,234.28,False
3c0d58,Germany,2.31,True
89630d,United Arab Emirates,251.84,False
89630c,United Arab Emirates,137.74,False
89630b,United Arab Emirates,251.81,False
884345,Thailand,127.23,False
884346,Thailand,87.96,False
884348,Thailand,144.41,False
0200fb,Morocco,238.99,False
a37aa3,United States,151.86,False
88084f,Thailand,224.52,False
3cd906,Germany,216.24,False
84cefa,Japan,247.55,False
86787c,Japan,304.34,False
88084c,Thailand,222.83,False
c0617c,Canada,265.35,False
880854,Thailand,20.42,False
70c0e0,Oman,215.38,False
ac006d,United States,164.65,False
6832b1,Kazakhstan,172.66,False
486803,Kingdom of the Netherlands,121.97,False
84bbdf,Japan,180.74,False
c06178,Canada,223.16,False
a99293,United States,252.13,False
34660f,Spain,243.53,False
0200f8,Morocco,214.54,False
486800,Kingdom of the Netherlands,226.41,False
880844,Thailand,78.95,False
abe075,United States,246.7,False
c827e3,New Zealand,11.83,True
880849,Thailand,97.07,False
346611,Spain,207.15,False
346613,Spain,244.93,False
880841,Thailand,232.24,False
39a562,France,53.62,False
4ab821,Sweden,197.37,False
4ab822,Sweden,248.33,False
4ab823,Sweden,222.98,False
70c0ee,Oman,222.22,False
a22752,United States,50.68,False
7609f0,Pakistan,261.59,False
346605,Spain,227.64,False
506e19,Slovenia,52.02,False
7586cf,Philippines,10.29,True
ad2095,United States,5.4,True
3c0ca3,Germany,216.4,False
7586ca,Philippines,216.91,False
a63dc7,United States,263.21,False
a21432,United States,216.57,False
88085a,Thailand,212.24,False
7586d7,Philippines,0.73,False
780a16,China,237.03,False
76d107,Singapore,219.15,False
70c0f9,Oman,277.07,False
45b8b7,Denmark,257.12,False
ab6851,United States,122.27,False
780a19,China,228.0,False
89639d,United Arab Emirates,224.06,False
781104,China,228.27,False
4ca8e7,Ireland,219.69,False
781101,China,241.41,False
478395,Norway,51.66,False
4bb209,Turkey,228.89,False
4bb207,Turkey,228.41,False
4ca8e6,Ireland,228.37,False
89639b,United Arab Emirates,261.13,False
7c6de6,Australia,99.59,False
89639a,United Arab Emirates,128.75,False
a1f46b,United States,258.5,False
4bb205,Turkey,248.06,False
3c61f9,Germany,122.62,False
4bb202,Turkey,216.1,False
4bb203,Turkey,235.89,False
aadead,United States,156.48,False
7c6de3,Australia,172.7,False
0ac152,Colombia,111.4,False
4bb210,Turkey,135.91,False
4bab29,Turkey,141.86,False
a19168,United States,190.56,False
4bab26,Turkey,174.63,False
780a28,China,222.64,False
4bab24,Turkey,190.3,False
780a1e,China,209.8,False
a417fe,United States,225.82,False
780a1d,China,240.6,False
a44d62,United States,0.51,True
4bb219,Turkey,188.03,False
800756,India,123.34,False
7c6dd6,Australia,202.46,False
7c6dd5,Australia,225.25,False
4bb213,Turkey,230.66,False
8a07ce,Indonesia,241.21,False
4bb214,Turkey,213.9,False
7586b0,Philippines,215.01,False
4bb20f,Turkey,223.7,False
4bb20d,Turkey,241.19,False
4bb20e,Turkey,239.16,False
a2147c,United States,213.42,False
4ca8da,Ireland,224.41,False
e48fd5,Brazil,254.28,False
89637d,United Arab Emirates,206.37,False
a7a25f,United States,191.36,False
ac25c4,United States,233.65,False
ac38f5,United States,211.29,False
a6329d,United States,4.12,True
780a46,China,116.81,False
800733,India,155.72,False
3dd1bd,Germany,65.79,False
7609b6,Pakistan,237.92,False
ab686f,United States,199.07,False
780a43,China,0.0,True
0200cb,Morocco,272.76,False
7c6dba,Australia,247.79,False
89505c,Brunei Darussalam,0.0,True
8a07c2,Indonesia,66.19,False
4ca8d6,Ireland,77.88,False
c06156,Canada,205.76,False
780a3d,China,276.04,False
4ca8d8,Ireland,90.99,False
4ca8d9,Ireland,236.29,False
780a3b,China,247.39,False
8a07ad,Indonesia,235.32,False
4ca8bd,Ireland,222.6,False
78112c,China,205.98,False
800742,India,217.51,False
780a54,China,184.92,False
ac0bb9,United States,142.53,False
acd838,United States,204.16,False
a141df,United States,85.32,False
a86ab5,United States,244.95,False
4baa44,Turkey,179.57,False
4baa42,Turkey,151.53,False
8830ea,Thailand,246.37,False
8830f7,Thailand,239.06,False
75006f,Malaysia,231.71,False
7810d4,China,200.41,False
abdb35,United States,203.91,False
4baa48,Turkey,282.19,False
4baa46,Turkey,174.01,False
4baa56,Turkey,244.56,False
4baa53,Turkey,275.55,False
4baa54,Turkey,27.57,False
4baa50,Turkey,81.36,False
a4a484,United States,108.03,False
ac5bf6,United States,215.79,False
4baa4e,Turkey,240.06,False
4bb141,Turkey,216.08,False
7810e7,China,282.11,False
88803f,Viet Nam,137.79,False
758806,Philippines,10.29,True
4baa59,Turkey,128.3,False
a9edb0,United States,206.45,False
8963f3,United Arab Emirates,3.34,True
c06365,Canada,166.54,False
8963f6,United Arab Emirates,62.21,False
c06364,Canada,171.68,False
47c225,Norway,76.62,False
80087d,India,17.49,True
1f7aff,Russian Federation,155.09,False
4baa0d,Turkey,239.46,False
4bb103,Turkey,280.57,False
a3348d,United States,112.76,False
8963ef,United Arab Emirates,93.6,False
7cfaac,Australia,51.37,False
c05c86,Canada,1.54,True
8963ee,United Arab Emirates,265.68,False
4067c4,United Kingdom,203.11,False
8963ec,United Arab Emirates,208.17,False
a3a9a3,United States,138.28,False
a4eafd,United States,191.81,False
3452ca,Spain,136.42,False
ad3581,United States,232.2,False
c06357,Canada,47.13,False
0acbfe,Colombia,41.18,False
a32152,United States,173.05,False
aa1be0,United States,199.79,False
8678c0,Japan,0.51,True
3c0acc,Germany,224.28,False
501e6e,Croatia,111.51,False
489222,Poland,235.38,False
489221,Poland,201.31,False
ac62f3,United States,195.39,False
7c4a54,Australia,3.86,True
3d7a23,Germany,81.13,False
8963d1,United Arab Emirates,216.16,False
8963d0,United Arab Emirates,240.05,False
4baa87,Turkey,233.35,False
4baa84,Turkey,190.37,False
4baa85,Turkey,233.12,False
47bb0a,Norway,235.64,False
8963d3,United Arab Emirates,4.37,True
3452c9,Spain,209.78,False
4baa81,Turkey,118.13,False
484ee4,Kingdom of the Netherlands,246.74,False
3452c7,Spain,204.07,False
a1696b,United States,220.43,False
75002b,Malaysia,203.53,False
4baa7a,Turkey,241.86,False
a1ffd3,United States,53.73,False
8963d9,United Arab Emirates,230.99,False
8963d8,United Arab Emirates,201.89,False
ac159a,United States,199.92,False
a4418c,United States,0.0,True
8963e0,United Arab Emirates,218.84,False
4baa96,Turkey,196.1,False
4baa93,Turkey,222.97,False
8963e4,United Arab Emirates,3.86,True
8963e3,United Arab Emirates,146.53,False
a359c2,United States,0.06,True
70c0fd,Oman,210.8,False
4baa92,Turkey,233.52,False
3a348e,France,208.9,False
8963cf,United Arab Emirates,246.35,False
8963ce,United Arab Emirates,273.09,False
4bb189,Turkey,227.15,False
add2b6,United States,219.98,False
4bb187,Turkey,122.99,False
4bb188,Turkey,207.27,False
4baa8d,Turkey,235.73,False
a44197,United States,208.96,False
4baa8c,Turkey,163.59,False
8963e9,United Arab Emirates,236.33,False
4a1923,Romania,210.96,False
a4fddb,United States,6.17,True
4baa66,Turkey,254.97,False
4baa62,Turkey,239.55,False
4baa61,Turkey,226.0,False
3465d8,Spain,121.53,False
781e13,China,251.73,False
aa2ed8,United States,242.78,False
4bb155,Turkey,103.8,False
c013c3,Canada,0.0,True
8963ab,United Arab Emirates,245.77,False
400776,United Kingdom,240.05,False
4bb150,Turkey,199.2,False
400775,United Kingdom,7.46,True
c00cd6,Canada,138.92,False
4baa69,Turkey,241.67,False
a01c34,United States,41.31,False
4baa73,Turkey,230.75,False
3c7426,Germany,245.62,False
4bb14b,Turkey,259.13,False
3c7428,Germany,241.21,False
4baa70,Turkey,237.23,False
3c6d43,Germany,220.91,False
a50adc,United States,204.63,False
4baa6b,Turkey,230.14,False
4baa6c,Turkey,260.53,False
467891,Finland,125.56,False
3c7421,Germany,243.03,False
4baa79,Turkey,218.97,False
8963c9,United Arab Emirates,264.68,False
404289,United Kingdom,42.38,False
4b1f40,Switzerland,70.76,False
a213bd,United States,234.65,False
4bb19a,Turkey,263.62,False
a586b0,United States,255.11,False
896529,United Arab Emirates,64.46,False
4ac9e1,Sweden,115.89,False
4b1f2f,Switzerland,81.32,False
0acbb3,Colombia,38.71,False
a25c4f,United States,66.79,False
4ac9e4,Sweden,230.85,False
4ac9e5,Sweden,241.01,False
4ac9e6,Sweden,79.13,False
a5cfa5,United States,218.33,False
896532,United Arab Emirates,210.09,False
4ac9e7,Sweden,234.75,False
896530,United Arab Emirates,71.55,False
020058,Morocco,114.25,False
8007b3,India,109.79,False
4ca911,Ireland,229.93,False
a7ea7e,United States,253.38,False
440b41,Austria,26.48,False
add376,United States,293.52,False
43c8ea,United Kingdom,18.12,False
43c8ec,United Kingdom,54.28,False
a4c9f8,United States,234.14,False
43c8ed,United Kingdom,3.75,False
43c8ee,United Kingdom,55.41,False
4ac9f0,Sweden,228.15,False
43c8ef,United Kingdom,31.06,False
4ac9f2,Sweden,162.21,False
a53975,United States,2.06,True
4ac9f4,Sweden,215.24,False
ad4804,United States,209.12,False
4ac9f8,Sweden,229.39,False
ac508b,United States,185.93,False
a3cc36,United States,67.36,False
4868b9,Kingdom of the Netherlands,82.99,False
a213d6,United States,226.12,False
43c8f2,United Kingdom,6.59,False
89652d,United Arab Emirates,251.57,False
89652b,United Arab Emirates,55.77,False
478512,Norway,165.6,False
a51f4a,United States,212.91,False
43c8f9,United Kingdom,25.54,False
478513,Norway,171.18,False
a39630,United States,193.36,False
896503,United Arab Emirates,7.2,True
c8273f,New Zealand,259.15,False
4bb199,Turkey,260.62,False
43eb3e,United Kingdom,70.03,False
a1fff2,United States,209.12,False
4ac9c5,Sweden,241.79,False
4ac9c6,Sweden,225.21,False
4bb194,Turkey,183.21,False
4bb190,Turkey,234.77,False
8a074e,Indonesia,226.66,False
47c0fd,Norway,238.62,False
8a074b,Indonesia,236.17,False
4bb18d,Turkey,98.66,False
896516,United Arab Emirates,215.37,False
896515,United Arab Emirates,230.51,False
a01035,United States,160.58,False
a599a8,United States,282.77,False
43c8bf,United Kingdom,80.34,False
781cd3,China,164.64,False
7cad47,Australia,7.2,True
43c8ba,United Kingdom,91.68,False
43c8bc,United Kingdom,70.63,False
e4971b,Brazil,111.59,False
a3a9af,United States,171.69,False
7cad43,Australia,244.52,False
7cad41,Australia,204.04,False
43c8c0,United Kingdom,74.24,False
43c8c1,United Kingdom,65.41,False
4a0688,Romania,132.69,False
43c8c3,United Kingdom,91.23,False
7c4a45,Australia,5.14,True
43c8c5,United Kingdom,45.25,False
7c4a43,Australia,257.56,False
43c8c6,United Kingdom,68.66,False
888099,Viet Nam,215.36,False
7c7776,Australia,3.34,True
a01097,United States,244.76,False
ab8b33,United States,216.0,False
43c8b6,United Kingdom,67.65,False
43c8b8,United Kingdom,56.79,False
7810a3,China,233.61,False
aace63,United States,210.01,False
0b4255,Guatemala,0.9,True
4ca960,Ireland,227.44,False
4ac9ec,Sweden,217.85,False
4ac9ed,Sweden,235.69,False
4ac9ef,Sweden,222.16,False
4ca92d,Ireland,156.95,False
48436a,Kingdom of the Netherlands,6.94,True
43c8f1,United Kingdom,0.0,False
a3df1e,United States,215.72,False
abb8ea,United States,238.41,False
a1f3e2,United States,0.0,True
3f97fd,Germany,14.4,True
34538e,Spain,138.42,False
acc5aa,United States,218.88,False
a98ac9,United States,64.71,False
7810b4,China,169.75,False
4ca935,Ireland,237.4,False
a99df4,United States,151.42,False
8007cc,India,245.2,False
846250,Japan,184.31,False
34538d,Spain,225.27,False
abe200,United States,39.18,False
48436d,Kingdom of the Netherlands,225.24,False
45d068,Denmark,253.58,False
43c8e5,United Kingdom,29.33,False
45d064,Denmark,233.56,False
4ac9fa,Sweden,223.62,False
7395af,Israel,32.56,False
43c8e8,United Kingdom,13.23,False
a2766f,United States,232.65,False
a40654,United States,232.32,False
a9f4c6,United States,205.74,False
45d06e,Denmark,232.92,False
485694,Kingdom of the Netherlands,102.08,False
a200ba,United States,187.2,False
484369,Kingdom of the Netherlands,13.38,True
4a068b,Romania,150.58,False
4a068a,Romania,101.04,False
4ca947,Ireland,64.65,False
abe212,United States,117.33,False
43c8d5,United Kingdom,48.75,False
a466d2,United States,3.09,True
43c8d7,United Kingdom,101.16,False
89647c,United Arab Emirates,27.27,True
89647b,United Arab Emirates,229.28,False
a68cfd,United States,283.98,False
3e0fe9,Germany,68.19,False
896496,United Arab Emirates,241.89,False
781273,China,236.26,False
4ca891,Ireland,226.38,False
4ca892,Ireland,243.49,False
780b7f,China,195.51,False
780b7d,China,200.79,False
4d02bd,Luxembourg,128.5,False
77058c,Sri Lanka,250.09,False
e495e4,Brazil,87.03,False
77058f,Sri Lanka,214.04,False
a6f6dd,United States,207.52,False
781284,China,231.37,False
a8cf70,United States,191.85,False
4258d1,United Kingdom,4.37,True
344157,Spain,129.85,False
344158,Spain,226.49,False
ac501e,United States,138.86,False
0acc96,Colombia,130.8,False
0acc97,Colombia,1.03,True
344156,Spain,186.94,False
4ca84f,Ireland,240.77,False
ac13f9,United States,246.43,False
4ca84c,Ireland,228.96,False
4ca84d,Ireland,243.71,False
872fa0,Japan,3.86,True
ac5c6e,United States,0.0,True
484f6d,Kingdom of the Netherlands,233.09,False
896473,United Arab Emirates,290.44,False
896471,United Arab Emirates,129.66,False
4ca857,Ireland,131.47,False
896477,United Arab Emirates,278.4,False
896475,United Arab Emirates,253.54,False
4ca853,Ireland,219.07,False
4ca855,Ireland,235.65,False
4ca856,Ireland,240.71,False
4ca850,Ireland,133.56,False
4ca852,Ireland,112.33,False
4ca85c,Ireland,244.66,False
896479,United Arab Emirates,215.02,False
896478,United Arab Emirates,98.45,False
a9b9e3,United States,229.01,False
e48eca,Brazil,84.37,False
a40694,United States,202.34,False
4ca85b,Ireland,212.46,False
896481,United Arab Emirates,220.96,False
896485,United Arab Emirates,131.37,False
484f71,Kingdom of the Netherlands,249.95,False
393022,France,72.12,False
a01bbc,United States,232.03,False
a76644,United States,83.25,False
896451,United Arab Emirates,289.98,False
a418b2,United States,242.83,False
896453,United Arab Emirates,270.07,False
a20e38,United States,0.0,True
e495fc,Brazil,189.05,False
89643e,United Arab Emirates,202.27,False
40688a,United Kingdom,156.45,False
4d02ff,Luxembourg,96.21,False
89644b,United Arab Emirates,262.41,False
896458,United Arab Emirates,184.09,False
896456,United Arab Emirates,125.91,False
406890,United Kingdom,240.3,False
ac5066,United States,175.63,False
896462,United Arab Emirates,265.83,False
896464,United Arab Emirates,273.38,False
89644f,United Arab Emirates,215.76,False
aa8fda,United States,69.62,False
e482c5,Brazil,222.11,False
896429,United Arab Emirates,269.46,False
e495f8,Brazil,131.94,False
e48eff,Brazil,188.77,False
486953,Kingdom of the Netherlands,227.76,False
a87f50,United States,164.95,False
c00d51,Canada,204.66,False
abe0df,United States,205.27,False
896430,United Arab Emirates,260.42,False
4ca894,Ireland,232.55,False
a64684,United States,227.21,False
89642a,United Arab Emirates,207.97,False
e482d1,Brazil,69.94,False
896439,United Arab Emirates,245.96,False
4d02f1,Luxembourg,88.55,False
4d02e3,Luxembourg,94.37,False
4005bc,United Kingdom,237.51,False
896441,United Arab Emirates,229.88,False
e495ea,Brazil,203.99,False
aae810,United States,226.32,False
a50c7c,United States,181.34,False
a8994e,United States,211.23,False
a1f557,United States,273.28,False
781e30,China,234.44,False
738485,Israel,0.0,True
a68e14,United States,221.1,False
0d09ef,Mexico,0.0,True
a1a5cf,United States,148.11,False
a1e218,United States,250.12,False
8963a2,United Arab Emirates,265.11,False
a9e391,United States,169.57,False
aa9830,United States,266.92,False
896ff3,United Arab Emirates,1.03,False
a5c504,United States,13.38,True
4bbd08,Turkey,219.35,False
4bbd06,Turkey,196.03,False
4bbd03,Turkey,218.02,False
4bbd01,Turkey,217.7,False
8a06f0,Indonesia,244.2,False
aadfae,United States,81.14,False
780b0f,China,117.79,False
781e52,China,190.53,False
484f06,Kingdom of the Netherlands,75.36,False
a58873,United States,241.79,False
a44e24,United States,200.2,False
750111,Malaysia,231.26,False
780b34,China,229.83,False
a262a6,United States,241.13,False
a9938d,United States,117.31,False
e06542,Argentina,219.06,False
781225,China,205.35,False
4a04e4,Romania,221.97,False
501db3,Croatia,207.92,False
738443,Israel,195.56,False
738446,Israel,223.68,False
4baa09,Turkey,215.34,False
738444,Israel,214.27,False
738448,Israel,187.06,False
39082e,France,68.61,False
7587cb,Philippines,232.14,False
aae6d5,United States,159.15,False
4bb101,Turkey,237.36,False
78122d,China,155.45,False
abb94f,United States,242.35,False
4b8750,Turkey,242.99,False
3d93e2,Germany,81.63,False
89649e,United Arab Emirates,265.78,False
ad8f3e,United States,51.45,False
740737,Jordan,179.67,False
a3355e,United States,0.0,True
c2b5b7,Canada,144.63,False
76d253,Singapore,174.48,False
a45552,United States,266.28,False
872fe4,Japan,154.44,False
76d255,Singapore,102.89,False
a44e5f,United States,202.67,False
aa1056,United States,3.34,True
780b63,China,132.59,False
501dd0,Croatia,159.81,False
ac26cf,United States,227.48,False
4bbd13,Turkey,221.37,False
a5be06,United States,78.46,False
a2c5e3,United States,48.62,False
068099,Uganda,208.44,False
a44213,United States,210.88,False
ad3fde,United States,80.06,False
4ca7b3,Ireland,232.92,False
a382b6,United States,255.24,False
86796c,Japan,201.63,False
ac7658,United States,0.0,False
e06589,Argentina,230.51,False
5084b8,Ukraine,133.53,False
49d5a6,Czech Republic,233.24,False
a9f29e,United States,239.37,False
a33d97,United States,192.21,False
7811f9,China,154.38,False
841fdc,Japan,267.62,False
3965a0,France,276.9,False
3965a5,France,235.82,False
3965a4,France,232.8,False
aa8e76,United States,180.51,False
aad213,United States,275.27,False
841ff4,Japan,98.2,False
3965a9,France,242.45,False
501d1d,Croatia,191.4,False
ac3880,United States,287.34,False
a414e8,United States,211.93,False
3965b2,France,270.63,False
840cd8,Japan,191.91,False
abeb31,United States,144.29,False
c023c5,Canada,267.81,False
3ce977,Germany,192.22,False
a4b470,United States,195.63,False
e48f38,Brazil,126.97,False
4ca6aa,Ireland,220.82,False
485ecc,Kingdom of the Netherlands,254.53,False
485ecd,Kingdom of the Netherlands,239.89,False
a641bf,United States,187.07,False
