icao24,origin_country,velocity,on_ground
e4943f,Brazil,237.11,False
4acb03,Sweden,240.98,False
4acb02,Sweden,222.99,False
a47597,United States,234.92,False
3c664d,Germany,220.8,False
ab034d,United States,206.37,False
4bc8c8,Turkey,150.27,False
51116f,Estonia,148.71,False
4bc8c6,Turkey,215.32,False
40814a,United Kingdom,54.1,False
a9036a,United States,62.64,False
4bc8c7,Turkey,222.59,False
4bc8c4,Turkey,227.18,False
4bc8c5,Turkey,11.32,True
4bc8c2,Turkey,200.66,False
801681,India,113.69,False
4bc8c3,Turkey,228.47,False
abb3b6,United States,139.75,False
e8024d,Chile,190.53,False
80167d,India,96.63,False
3c6678,Germany,67.26,False
3dbc00,Germany,48.61,False
a2d2eb,United States,267.71,False
abf008,United States,191.22,False
4952a2,Portugal,87.42,False
511171,Estonia,213.41,False
3c666e,Germany,181.3,False
e4944f,Brazil,1.8,True
511172,Estonia,220.88,False
4952a6,Portugal,261.13,False
440291,Austria,31.56,False
0a00c2,Algeria,221.74,False
801698,India,216.0,False
3c6672,Germany,141.99,False
4bc8d5,Turkey,223.91,False
3c6670,Germany,232.56,False
3c6676,Germany,234.62,False
80164b,India,205.77,False
a34e9d,United States,0.06,True
e8025f,Chile,224.27,False
80164e,India,169.79,False
a1b2ee,United States,229.59,False
471efa,Hungary,241.21,False
471efb,Hungary,80.11,False
801659,India,194.99,False
471eff,Hungary,204.98,False
471efc,Hungary,80.06,False
471efd,Hungary,234.64,False
40812e,United Kingdom,236.77,False
3c666f,Germany,218.3,False
801665,India,265.46,False
801666,India,254.45,False
40812d,United Kingdom,228.47,False
51118a,Estonia,215.89,False
a34268,United States,62.78,False
8744d4,Japan,241.58,False
80165a,India,119.42,False
aae377,United States,81.5,False
80165d,India,244.56,False
801669,India,154.38,False
511194,Estonia,239.91,False
407a3a,United Kingdom,82.99,False
ac1042,United States,111.75,False
3442c2,Spain,74.87,False
801673,India,172.27,False
e8027a,Chile,251.04,False
801671,India,266.85,False
ac21e4,United States,1.54,True
aba149,United States,33.36,False
adda1e,United States,188.94,False
4acb41,Sweden,222.77,False
4acb43,Sweden,184.31,False
4acb42,Sweden,232.76,False
4acb45,Sweden,244.71,False
a7bbe9,United States,0.0,True
3c65a2,Germany,256.88,False
adda23,United States,250.53,False
4b187b,Switzerland,227.19,False
4b187e,Switzerland,151.34,False
4bb5d6,Turkey,248.52,False
accd69,United States,0.06,True
ab649a,United States,235.07,False
aba155,United States,297.79,False
c082cb,Canada,7.72,True
4b1884,Switzerland,255.84,False
4b1886,Switzerland,3.86,True
e8020d,Chile,188.05,False
3c65c3,Germany,166.35,False
3c65c2,Germany,239.86,False
3c65c1,Germany,190.68,False
e8020f,Chile,142.21,False
e8020e,Chile,227.43,False
470bc8,Hungary,236.9,False
861f44,Japan,274.2,False
0d11cc,Mexico,224.47,False
4b1882,Switzerland,255.29,False
44b2cd,Belgium,37.08,False
a6f23d,United States,220.03,False
4b186f,Switzerland,246.11,False
86d6ac,Japan,313.63,False
4bc8cf,Turkey,4.89,True
4bc8cd,Turkey,5.14,True
4bc8ce,Turkey,226.62,False
4bc8cb,Turkey,218.47,False
3c65d4,Germany,235.15,False
4bc8cc,Turkey,202.19,False
0800d5,United Republic of Tanzania,110.3,False
3c65d2,Germany,13.89,True
4bc8ca,Turkey,245.66,False
3c65d1,Germany,222.92,False
a8f5ba,United States,40.67,False
3c65c7,Germany,247.23,False
adda48,United States,213.17,False
3c65c9,Germany,245.14,False
3c65c8,Germany,203.37,False
acd486,United States,265.3,False
e492ba,Brazil,122.36,False
3c5ee3,Germany,209.58,False
3c5ee1,Germany,242.99,False
ad41ed,United States,197.05,False
3c65ce,Germany,207.29,False
3c65cd,Germany,237.55,False
3c5ef6,Germany,223.09,False
46b82a,Greece,240.14,False
0d11f9,Mexico,227.3,False
46b82d,Greece,248.61,False
3c5eed,Germany,203.76,False
80169c,India,178.48,False
3c65d8,Germany,241.01,False
a3428e,United States,211.04,False
3c65d5,Germany,0.0,True
3c65d9,Germany,75.5,False
3c5ef0,Germany,229.46,False
3c65cc,Germany,237.54,False
a8dbbd,United States,200.08,False
e80247,Chile,179.56,False
0800f3,United Republic of Tanzania,82.94,False
c0220d,Canada,260.71,False
46b831,Greece,280.99,False
46b830,Greece,220.4,False
a94b0b,United States,200.73,False
0c4186,Dominican Republic,217.25,False
44020b,Austria,134.46,False
a33aa7,United States,179.61,False
44020a,Austria,206.97,False
0800df,United Republic of Tanzania,46.94,False
aa43e7,United States,239.17,False
ab1612,United States,124.48,False
ac491d,United States,249.07,False
ac2f18,United States,244.67,False
a665ff,United States,212.95,False
a808ed,United States,0.0,True
861f00,Japan,291.04,False
4057c3,United Kingdom,61.39,False
a70b2f,United States,157.66,False
46b825,Greece,246.95,False
46b828,Greece,228.04,False
a71e5c,United States,5.14,True
a808f3,United States,0.0,True
46b826,Greece,256.53,False
861f1a,Japan,313.71,False
440237,Austria,220.69,False
ab6fbf,United States,211.39,False
ae0193,United States,99.67,False
a785fd,United States,196.46,False
851958,Japan,111.65,False
4acb5a,Sweden,231.89,False
44022d,Austria,228.55,False
a57b8b,United States,247.0,False
47880f,Norway,231.58,False
aa9f6f,United States,195.74,False
ac2f37,United States,213.59,False
440224,Austria,154.67,False
a29748,United States,180.49,False
a08acb,United States,195.83,False
e80207,Chile,1.8,True
e80204,Chile,8.23,True
758368,Philippines,241.58,False
8014a4,India,270.66,False
800dab,India,127.83,False
4aca9a,Sweden,233.7,False
7c7cce,Australia,201.18,False
ac9723,United States,7.72,True
ab14b4,United States,0.0,True
a4d7dc,United States,0.0,True
a71dc2,United States,118.36,False
a41447,United States,81.36,False
8014b2,India,1.03,False
885223,Thailand,265.77,False
a3a4dd,United States,78.09,False
782002,China,206.62,False
7c7cc1,Australia,78.76,False
a4c4bb,United States,205.8,False
8014ae,India,99.21,False
e0b214,Argentina,269.09,False
aaa754,United States,43.29,False
3d124c,Germany,54.06,False
a39113,United States,250.31,False
4aca82,Sweden,226.21,False
43ee32,United Kingdom,182.51,False
393323,France,166.31,False
a3a4ed,United States,186.29,False
4aca81,Sweden,119.35,False
a1b453,United States,0.0,True
4aca86,Sweden,241.41,False
ad67bf,United States,38.29,False
4aca88,Sweden,227.89,False
4aca87,Sweden,107.87,False
4aca89,Sweden,237.02,False
800da0,India,198.0,False
a091f3,United States,1.8,True
e07584,Argentina,235.4,False
a2845b,United States,155.22,False
c81d80,New Zealand,283.52,False
a91700,United States,193.55,False
a6a414,United States,52.74,False
a1b449,United States,6.43,True
a5f7dc,United States,212.27,False
4aca93,Sweden,246.39,False
4aca92,Sweden,236.14,False
4aca95,Sweden,8.23,True
4aca96,Sweden,149.88,False
4aca99,Sweden,232.28,False
4aca98,Sweden,229.54,False
a3ed91,United States,185.83,False
84d28e,Japan,169.56,False
ac7103,United States,169.45,False
a234ef,United States,152.04,False
4aca8b,Sweden,234.43,False
4aca8a,Sweden,232.19,False
4aca8d,Sweden,233.0,False
ac47de,United States,209.61,False
75833a,Philippines,227.56,False
8014e5,India,132.06,False
a3f401,United States,282.61,False
8014e3,India,106.09,False
a27197,United States,62.25,False
e49eeb,Brazil,226.62,False
e49eee,Brazil,245.53,False
8014dc,India,222.26,False
ac8438,United States,46.14,False
ab14f5,United States,53.68,False
3c5eef,Germany,210.27,False
8014da,India,187.77,False
8014db,India,157.94,False
a2718b,United States,17.52,False
86ced2,Japan,272.89,False
e49ef6,Brazil,116.72,False
344487,Spain,181.76,False
758339,Philippines,125.72,False
4400f3,Austria,136.28,False
8014f3,India,0.19,True
8a044f,Indonesia,230.33,False
86cec5,Japan,7.46,True
344481,Spain,223.49,False
a41487,United States,238.36,False
49530d,Portugal,195.0,False
accd1e,United States,1.29,True
4400ec,Austria,117.79,False
4400eb,Austria,76.41,False
a39d9b,United States,177.6,False
adb7b8,United States,238.87,False
471f9e,Hungary,255.99,False
8014c0,India,252.97,False
471f81,Hungary,220.7,False
a65408,United States,9.77,True
471f86,Hungary,85.13,False
8a0448,Indonesia,222.71,False
495305,Portugal,119.92,False
8014bb,India,209.62,False
495307,Portugal,101.74,False
abc780,United States,210.28,False
ac21af,United States,231.24,False
a2ba4f,United States,185.63,False
8a0441,Indonesia,198.57,False
8a0442,Indonesia,250.09,False
471f6a,Hungary,212.84,False
acba30,United States,3.09,True
8014c8,India,267.24,False
495302,Portugal,134.71,False
471f6b,Hungary,225.68,False
e48ba7,Brazil,234.78,False
e0b281,Argentina,248.7,False
87453a,Japan,106.46,False
a3f436,United States,0.0,True
8014d3,India,269.09,False
a4d7e4,United States,3.34,True
8014d8,India,149.36,False
abad6c,United States,205.83,False
a39d95,United States,139.36,False
e492a6,Brazil,247.58,False
8014d0,India,254.74,False
8014ce,India,232.2,False
471f7a,Hungary,213.66,False
344455,Spain,225.2,False
471f68,Hungary,188.89,False
3c6745,Germany,147.21,False
440cff,Austria,223.69,False
408086,United Kingdom,247.2,False
471f64,Hungary,68.29,False
471f62,Hungary,214.14,False
a4b1fe,United States,90.1,False
39d0f4,France,31.78,False
acd2d3,United States,120.92,False
7809a6,China,221.68,False
471f4c,Hungary,219.19,False
3c6741,Germany,11.83,True
344446,Spain,240.67,False
471f4a,Hungary,185.0,False
a1bfb2,United States,259.71,False
471f77,Hungary,211.47,False
3c6754,Germany,228.05,False
471f72,Hungary,202.39,False
440cf8,Austria,235.03,False
739222,Israel,53.41,False
e48045,Brazil,217.51,False
a1c6a8,United States,219.81,False
471f5d,Hungary,142.77,False
477ff4,Hungary,175.43,False
ac82f8,United States,115.52,False
4400b3,Austria,103.02,False
7809b0,China,191.33,False
3c6751,Germany,1.03,True
4400e3,Austria,199.11,False
408064,United Kingdom,107.5,False
ae6246,United States,55.49,False
3c675a,Germany,191.49,False
ae6244,United States,52.14,False
408066,United Kingdom,130.52,False
471f41,Hungary,231.53,False
3c674f,Germany,227.85,False
a03cb6,United States,202.0,False
8014fe,India,189.01,False
3c674e,Germany,70.96,False
3c674d,Germany,71.73,False
8014fd,India,203.91,False
8014fa,India,249.62,False
40804e,United Kingdom,211.13,False
e4934a,Brazil,139.64,False
a951b9,United States,69.68,False
c07c7b,Canada,0.0,True
471f54,Hungary,128.13,False
ae6240,United States,55.82,False
a3a61b,United States,235.26,False
4baf55,Turkey,191.71,False
3c6706,Germany,249.6,False
440cbf,Austria,141.86,False
a46304,United States,142.01,False
3c6709,Germany,137.75,False
3c6707,Germany,235.83,False
440cc1,Austria,126.61,False
801602,India,274.77,False
0d1201,Mexico,1.8,True
a76d5a,United States,249.3,False
5003d8,San Marino,0.0,True
471f35,Hungary,143.81,False
a88d2e,United States,256.31,False
3c6710,Germany,240.89,False
3c6716,Germany,141.23,False
440cac,Austria,5.66,True
471f38,Hungary,217.65,False
801605,India,257.08,False
801606,India,4.63,True
3c6719,Germany,132.75,False
a9b4a4,United States,5.66,True
7cf9a3,Australia,64.91,False
a2f9dd,United States,265.01,False
a724cb,United States,246.48,False
801613,India,128.11,False
75839f,Philippines,176.91,False
7809f9,China,274.63,False
0d1218,Mexico,1.03,True
ae624d,United States,53.75,False
a21c53,United States,88.35,False
471f02,Hungary,116.71,False
471f03,Hungary,238.01,False
48ca72,Poland,66.19,False
a5caf0,United States,59.02,False
3a1465,France,234.3,False
471f04,Hungary,199.93,False
3d37a4,Germany,49.12,False
a426a5,United States,219.72,False
3c670a,Germany,244.36,False
398e25,France,222.78,False
3c670c,Germany,73.0,False
ac9709,United States,91.43,False
4008ae,United Kingdom,224.46,False
4008b3,United Kingdom,107.87,False
4008b1,United Kingdom,241.8,False
aa9de7,United States,243.7,False
885283,Thailand,218.63,False
a3560b,United States,0.06,True
ac47b7,United States,197.25,False
7809fd,China,168.44,False
3c671a,Germany,243.72,False
0d1234,Mexico,202.16,False
408092,United Kingdom,243.82,False
4951cb,Portugal,224.16,False
a64163,United States,196.54,False
5003e8,San Marino,96.71,False
4951ce,Portugal,58.68,False
80174a,India,262.84,False
a809e7,United States,0.0,True
80174b,India,240.44,False
a030fd,United States,111.12,False
00c469,South Africa,90.65,False
abc7c6,United States,0.0,True
40822d,United Kingdom,218.0,False
a7cfb7,United States,225.93,False
8a01de,Indonesia,198.23,False
aa44d0,United States,223.47,False
3c6583,Germany,236.05,False
ad9db0,United States,170.36,False
ac97d0,United States,65.63,False
3c6585,Germany,102.89,False
7c7f6f,Australia,52.38,False
a008a0,United States,133.17,False
348085,Spain,131.84,False
a5cc35,United States,258.97,False
3c658b,Germany,4.37,True
a283ed,United States,90.45,False
e49f45,Brazil,158.93,False
a0d062,United States,184.01,False
407b47,United Kingdom,90.43,False
a21c8c,United States,116.19,False
02a1a6,Tunisia,259.56,False
02a1a4,Tunisia,223.27,False
a1a0c4,United States,238.95,False
3c6590,Germany,217.73,False
aa44ad,United States,212.6,False
a34358,United States,236.52,False
ac97e4,United States,260.27,False
a3f3dc,United States,114.73,False
39d314,France,201.49,False
39d315,France,185.08,False
ac0a22,United States,228.92,False
c035cc,Canada,122.26,False
39d318,France,143.34,False
39d319,France,121.33,False
408228,United Kingdom,241.74,False
c01bc1,Canada,57.8,False
801738,India,108.48,False
801736,India,233.07,False
39d312,France,222.98,False
c0853f,Canada,0.0,True
801744,India,247.94,False
c07e62,Canada,209.14,False
a9f164,United States,106.34,False
80172d,India,175.68,False
a34f7f,United States,243.97,False
a71335,United States,82.87,False
abfd39,United States,256.37,False
408213,United Kingdom,219.75,False
3dd54f,Germany,50.86,False
a7e9e4,United States,246.04,False
a2d3b3,United States,179.55,False
a7e9e7,United States,113.79,False
801748,India,271.19,False
a9ea96,United States,91.66,False
a23699,United States,48.35,False
7c49fb,Australia,107.07,False
801747,India,147.13,False
a809de,United States,108.05,False
39d30d,France,214.66,False
801752,India,192.81,False
39d30e,France,230.82,False
a1acdb,United States,206.63,False
8852e3,Thailand,98.21,False
801754,India,128.91,False
80173e,India,223.46,False
a809f5,United States,184.61,False
3c6548,Germany,238.66,False
a679bd,United States,260.7,False
abfd66,United States,213.91,False
a3a630,United States,101.31,False
e0b0c8,Argentina,87.26,False
3c7878,Germany,243.48,False
a2107b,United States,0.0,True
3c7879,Germany,216.52,False
4690e4,Greece,232.78,False
4690e2,Greece,237.97,False
e4931e,Brazil,143.02,False
3c4b32,Germany,247.32,False
407b8e,United Kingdom,220.23,False
4b5da8,Switzerland,0.0,True
abadf9,United States,226.3,False
407b8f,United Kingdom,240.73,False
3e8b02,Germany,156.22,False
3c4b26,Germany,274.85,False
4b5da3,Switzerland,0.06,True
3c4b29,Germany,146.11,False
aba1a0,United States,120.67,False
39e68a,France,235.47,False
3c6543,Germany,240.89,False
3430cc,Spain,214.27,False
3c7889,Germany,227.93,False
73924c,Israel,19.22,False
e4932c,Brazil,127.53,False
3c654d,Germany,243.23,False
ab9a5b,United States,267.91,False
489681,Poland,157.32,False
39cc8a,France,213.39,False
3c6551,Germany,232.28,False
3c4b2c,Germany,260.57,False
3cc83d,Germany,212.63,False
39e689,France,214.11,False
a3a657,United States,78.95,False
39e684,France,222.19,False
800449,India,200.68,False
a413eb,United States,53.68,False
39e683,France,88.03,False
39e686,France,219.48,False
0d10fe,Mexico,192.53,False
801788,India,246.9,False
a05827,United States,173.06,False
4a2aac,Romania,212.81,False
3430c1,Spain,0.0,False
a40cfc,United States,163.2,False
778823,Syrian Arab Republic,204.86,False
4b5dad,Switzerland,1.29,True
c02eb9,Canada,259.02,False
ac379a,United States,195.19,False
ac0a75,United States,210.8,False
80177d,India,0.13,True
a4634b,United States,198.16,False
e48c30,Brazil,8.23,True
4b5db7,Switzerland,1.29,True
3c656f,Germany,228.26,False
39e697,France,242.57,False
801799,India,278.29,False
39e691,France,4.37,True
a3ecce,United States,4.12,True
4b5db2,Switzerland,0.0,True
ae4a27,United States,117.95,False
3c6572,Germany,251.55,False
a3a65f,United States,146.62,False
3c6571,Germany,226.26,False
3443cc,Spain,16.46,False
ac71e7,United States,224.04,False
40823d,United Kingdom,253.62,False
3c4b4c,Germany,239.52,False
758404,Philippines,227.33,False
782079,China,265.79,False
3443d1,Spain,210.66,False
a30844,United States,96.69,False
addb47,United States,251.59,False
3443d3,Spain,216.53,False
3d3720,Germany,46.3,False
c0104f,Canada,234.95,False
0a0052,Algeria,204.9,False
380e1a,France,0.06,True
a8dcee,United States,221.54,False
3c64a1,Germany,254.05,False
a2ce05,United States,0.45,True
a03235,United States,188.9,False
0d10ac,Mexico,241.46,False
3c5db0,Germany,113.83,False
80047c,India,9.77,True
3c64a5,Germany,230.12,False
aa7a83,United States,134.25,False
4aca08,Sweden,90.67,False
3c64a3,Germany,240.27,False
3c64a8,Germany,205.22,False
a248b4,United States,64.26,True
0ac3d8,Colombia,71.61,False
3c64af,Germany,242.1,False
a8f6ef,United States,9.77,True
3c64ac,Germany,229.68,False
a6e055,United States,238.5,False
4aca15,Sweden,201.21,False
4aca14,Sweden,232.45,False
addb4a,United States,254.15,False
4aca0b,Sweden,221.92,False
3c64aa,Germany,223.25,False
4aca0d,Sweden,225.15,False
4080f7,United Kingdom,235.48,False
4bb4f4,Turkey,184.0,False
8016a2,India,246.4,False
8016a1,India,200.54,False
4aca64,Sweden,238.3,False
ad928e,United States,200.37,False
0a008f,Algeria,215.97,False
0a008c,Algeria,160.82,False
4aca65,Sweden,257.13,False
46a60f,Greece,88.9,False
0a008b,Algeria,238.86,False
4606d4,Finland,42.82,False
a1fbd4,United States,65.24,False
7c2fe7,Australia,242.11,False
8016a7,India,0.0,True
8016a4,India,235.65,False
a6ec56,United States,143.02,False
0a0092,Algeria,256.31,False
a2bb10,United States,183.27,False
710419,Saudi Arabia,212.08,False
45ccb3,Denmark,67.6,False
a6f326,United States,191.84,False
4aca75,Sweden,174.92,False
440325,Austria,180.84,False
a9b62c,United States,247.3,False
a222bf,United States,237.0,False
4aca79,Sweden,187.75,False
4aca78,Sweden,7.72,True
407b02,United Kingdom,39.08,False
76b865,Singapore,238.25,False
ad9293,United States,161.74,False
a0326c,United States,236.56,False
adee9b,United States,266.73,False
4aca6f,Sweden,149.7,False
8016b6,India,201.52,False
4aca6e,Sweden,211.72,False
a7cfe3,United States,181.13,False
8016b9,India,238.78,False
a02b97,United States,39.08,False
a8e3b3,United States,216.77,False
e491f0,Brazil,225.16,False
02a1ac,Tunisia,256.46,False
02a1aa,Tunisia,66.38,False
02a1ab,Tunisia,256.31,False
0a0079,Algeria,251.0,False
0a0077,Algeria,236.85,False
e48afd,Brazil,224.65,False
471fa9,Hungary,218.98,False
aa7a3c,United States,78.51,False
440352,Austria,198.0,False
a28545,United States,73.7,False
7c7f31,Australia,57.45,False
471fa4,Hungary,213.65,False
471fa1,Hungary,10.29,True
471fa2,Hungary,236.12,False
02a1b0,Tunisia,241.98,False
0a0074,Algeria,275.24,False
70810a,Lao People's Democratic Republic,203.75,False
8687bc,Japan,2.83,True
471fa0,Hungary,223.28,False
44034b,Austria,239.02,False
abc7a3,United States,232.6,False
76b86c,Singapore,239.88,False
4aca50,Sweden,218.05,False
ab64b8,United States,76.28,False
44033f,Austria,247.84,False
c02358,Canada,146.07,False
0a0084,Algeria,230.1,False
4aca4f,Sweden,113.29,False
3cea41,Germany,219.52,False
3cea42,Germany,227.98,False
8015c0,India,194.8,False
a52e76,United States,41.57,False
8015c7,India,130.68,False
a51b58,United States,218.66,False
ac48f2,United States,201.86,False
8015d4,India,80.77,False
a2d573,United States,238.05,False
3cc7fe,Germany,77.48,False
873356,Japan,257.55,False
abae2c,United States,180.21,False
0180ab,Libyan Arab Jamahiriya,186.24,False
8015cb,India,101.86,False
494143,Portugal,222.41,False
494142,Portugal,241.99,False
a38b61,United States,0.0,True
8015d8,India,129.35,False
0180b4,Libyan Arab Jamahiriya,279.94,False
a71ed4,United States,69.64,False
abb537,United States,207.25,False
a6fee8,United States,69.43,False
896c1e,United Arab Emirates,156.3,False
8a0363,Indonesia,232.48,False
8015a7,India,257.82,False
a39e6b,United States,170.44,False
702c24,Bangladesh,43.18,False
a9a397,United States,125.1,False
8a034e,Indonesia,148.16,False
8015b2,India,222.57,False
aae2b6,United States,85.5,False
c01c28,Canada,203.68,False
8015ad,India,125.65,False
8015ab,India,2.83,True
8015b8,India,147.18,False
a1b573,United States,102.49,False
4a08e9,Romania,241.25,False
4080db,United Kingdom,216.78,False
4080df,United Kingdom,225.39,False
4a08e7,Romania,206.32,False
0a0019,Algeria,277.41,False
4a08e6,Romania,221.25,False
494116,Portugal,98.2,False
4080e9,United Kingdom,252.54,False
8015fc,India,129.65,False
769103,Singapore,244.85,False
494110,Portugal,213.42,False
885307,Thailand,85.47,False
4080e3,United Kingdom,213.62,False
4080e4,United Kingdom,218.84,False
4080e1,United Kingdom,6.17,True
4080e2,United Kingdom,226.34,False
885308,Thailand,223.6,False
896c13,United Arab Emirates,158.25,False
885302,Thailand,243.41,False
885304,Thailand,258.97,False
0d115a,Mexico,221.4,False
a39289,United States,170.93,False
896c23,United Arab Emirates,158.24,False
ab5257,United States,198.72,False
758453,Philippines,2.06,True
e49ddc,Brazil,125.73,False
4080cb,United Kingdom,150.38,False
ac8577,United States,7.72,True
86d6c8,Japan,204.54,False
ab5e9b,United States,224.16,False
abb54f,United States,216.51,False
8015e3,India,183.75,False
8015e4,India,260.91,False
8015e7,India,122.4,False
a2bb89,United States,111.47,False
8015e6,India,0.0,True
3cf106,Germany,218.55,False
34324f,Spain,228.86,False
34324e,Spain,184.65,False
aa580e,United States,218.21,False
4080bb,United Kingdom,92.09,False
8015db,India,152.22,False
4080c1,United Kingdom,218.11,False
4080c2,United Kingdom,220.22,False
4080c0,United Kingdom,241.74,False
0180a6,Libyan Arab Jamahiriya,290.94,False
0180a0,Libyan Arab Jamahiriya,64.41,False
4080c6,United Kingdom,0.0,True
a39269,United States,69.25,False
0800a0,United Republic of Tanzania,141.0,False
ad9e73,United States,213.05,False
88530f,Thailand,177.25,False
a4c5d8,United States,145.15,False
abae8f,United States,185.93,False
4080ad,United Kingdom,163.27,False
88530e,Thailand,133.02,False
acce5c,United States,5.14,True
a6b81a,United States,239.24,False
4a08ea,Romania,237.08,False
4a08ec,Romania,243.59,False
a1a286,United States,0.39,True
781a9d,China,120.42,False
a45bdd,United States,192.05,False
4009c5,United Kingdom,220.01,False
e48b64,Brazil,215.83,False
4bc859,Turkey,62.59,False
4bc855,Turkey,235.94,False
4bc852,Turkey,238.34,False
a8de7d,United States,195.37,False
c06a76,Canada,258.37,False
4bc84e,Turkey,239.78,False
4bc84c,Turkey,243.05,False
51108d,Estonia,41.67,False
4b15d7,Switzerland,2.57,True
4bc84a,Turkey,318.86,False
4bc84b,Turkey,229.65,False
4401d1,Austria,208.07,False
3c6635,Germany,215.53,False
3c6634,Germany,1.03,True
a0e431,United States,100.84,False
34454b,Spain,215.41,False
728666,Iraq,239.32,False
861ebc,Japan,141.17,False
34454a,Spain,207.01,False
7103db,Saudi Arabia,145.7,False
0d1138,Mexico,192.66,False
0d1139,Mexico,7.72,True
70203f,Bangladesh,127.67,False
a14ab2,United States,8.75,True
4401d4,Austria,4.37,True
70203e,Bangladesh,199.26,False
0d112a,Mexico,7.2,True
c06a7f,Canada,178.1,False
4b15ed,Switzerland,214.78,False
4b15ee,Switzerland,244.16,False
408183,United Kingdom,229.06,False
c06a7d,Canada,224.61,False
702067,Bangladesh,0.39,False
a8d224,United States,223.44,False
408181,United Kingdom,5.14,True
0d1146,Mexico,223.23,False
e49220,Brazil,135.6,False
3c6643,Germany,165.57,False
a07a11,United States,33.6,False
3c6641,Germany,218.48,False
a0a7d6,United States,8.23,True
0d113a,Mexico,8.23,True
4bc849,Turkey,232.1,False
4bc845,Turkey,212.04,False
3c664c,Germany,234.35,False
4bc841,Turkey,232.22,False
861ede,Japan,216.61,False
c06a88,Canada,207.34,False
40815b,United Kingdom,241.7,False
40815c,United Kingdom,234.36,False
3c6653,Germany,0.06,True
4bc88c,Turkey,229.4,False
4bc88b,Turkey,223.72,False
a582f9,United States,185.11,False
4bc899,Turkey,230.07,False
a1178c,United States,145.91,False
4bb565,Turkey,114.95,False
c06a38,Canada,231.43,False
a8e52e,United States,226.83,False
a8de56,United States,239.6,False
801723,India,221.38,False
a99b1b,United States,0.06,True
8518ae,Japan,184.49,False
00b0f9,South Africa,127.93,False
4bc88e,Turkey,232.34,False
39d303,France,213.18,False
39d304,France,226.26,False
80171a,India,229.91,False
80171b,India,230.5,False
39d309,France,239.3,False
a83ef2,United States,0.0,True
a83ef5,United States,171.82,False
39d302,France,218.58,False
a76235,United States,132.21,False
aa589c,United States,0.0,True
a271b0,United States,196.2,False
a5cbf3,United States,198.87,False
ac7e18,United States,3.34,True
ab0ec8,United States,245.99,False
ab6519,United States,224.8,False
a031bd,United States,262.19,False
841b28,Japan,266.17,False
abc80c,United States,186.98,False
7103d8,Saudi Arabia,250.48,False
4bc882,Turkey,237.87,False
7103d7,Saudi Arabia,219.75,False
ac48ac,United States,211.59,False
344503,Spain,198.9,False
344501,Spain,213.64,False
aa92c2,United States,208.95,False
702033,Bangladesh,0.0,True
8518f2,Japan,211.33,False
a11791,United States,56.27,False
a3572c,United States,275.09,False
4bc889,Turkey,239.36,False
4787a0,Norway,236.99,False
4bc887,Turkey,243.58,False
4009d9,United Kingdom,221.38,False
4009d8,United Kingdom,199.02,False
a19a48,United States,196.04,False
4bc886,Turkey,181.43,False
4bc894,Turkey,249.16,False
