date,open,high,low,close,volume,day,month,year,day_name,month_name,daily_return_pct,intraday_volatility_pct
2004-06-18,90.05,91.21,89.62,90.06,22426400,18,6,2004,Friday,June,0.011104941699061762,1.765685730149905
2004-06-25,90.4,90.92,88.94,89.55,22021500,25,6,2004,Friday,June,-0.9402654867256731,2.190265486725668
2004-07-02,89.71,89.9,86.57,87.04,21510400,2,7,2004,Friday,July,-2.9762568275554426,3.7119607624568194
2004-07-09,86.5,86.73,83.51,83.89,26209600,9,7,2004,Friday,July,-3.017341040462427,3.722543352601155
2004-07-16,84.0,86.48,83.42,84.28,35836700,16,7,2004,Friday,July,0.3333333333333347,3.6428571428571455
2004-07-23,84.5,87.11,84.4,84.85,28063300,23,7,2004,Friday,July,0.4142011834319459,3.2071005917159687
2004-07-30,84.85,87.4,84.51,87.07,22923000,30,7,2004,Friday,July,2.6163818503241,3.406010606953448
2004-08-06,86.87,87.39,83.42,83.48,20815300,6,8,2004,Friday,August,-3.902382870956602,4.570047196960974
2004-08-13,83.48,84.99,81.9,83.91,26196900,13,8,2004,Friday,August,0.5150934355534171,3.7014853857211176
2004-08-20,83.7,85.35,83.51,85.25,21524300,20,8,2004,Friday,August,1.8518518518518483,2.1983273596176693
2004-08-27,85.23,85.45,84.35,84.94,16955800,27,8,2004,Friday,August,-0.3402557784817626,1.2906253666549437
2004-09-03,84.57,85.09,83.65,84.39,17286100,3,9,2004,Friday,September,-0.2128414331323077,1.7027314650585288
2004-09-10,84.7,87.0,84.6,86.76,17994900,10,9,2004,Friday,September,2.432113341204253,2.8335301062573857
2004-09-17,87.0,87.28,85.44,85.74,23207800,17,9,2004,Friday,September,-1.4482758620689713,2.114942528735636
2004-09-24,85.4,86.43,83.24,84.43,23167900,24,9,2004,Friday,September,-1.1358313817330197,3.7353629976580933
2004-10-01,84.1,86.98,83.88,86.72,22465000,1,10,2004,Friday,October,3.115338882283002,3.686087990487525
2004-10-08,87.0,88.1,86.51,86.71,21303400,8,10,2004,Friday,October,-0.33333333333334053,1.8275862068965392
2004-10-15,86.77,87.2,84.3,84.85,24456500,15,10,2004,Friday,October,-2.2127463409012353,3.342168952402911
2004-10-22,84.3,89.73,84.29,87.39,39927800,22,10,2004,Friday,October,3.6654804270462673,6.453143534994066
2004-10-29,87.36,90.27,87.31,89.75,27890400,29,10,2004,Friday,October,2.7358058608058613,3.388278388278381
2004-11-05,89.33,93.52,89.23,93.28,30762600,5,11,2004,Friday,November,4.421806783835221,4.802418000671658
2004-11-12,92.5,95.5,92.5,95.32,28090600,12,11,2004,Friday,November,3.0486486486486415,3.2432432432432434
2004-11-19,95.08,96.63,94.25,94.45,27259900,19,11,2004,Friday,November,-0.6625999158603233,2.503155237694568
2004-11-26,94.3,95.79,94.16,94.72,17298900,26,11,2004,Friday,November,0.44538706256627963,1.7285259809119935
2004-12-03,94.94,97.63,94.24,97.08,29413700,3,12,2004,Friday,December,2.2540551927533183,3.570676216557827
2004-12-10,96.88,98.25,95.71,96.67,26952800,10,12,2004,Friday,December,-0.21676300578034038,2.6218001651527727
2004-12-17,96.85,98.15,96.08,96.2,27720400,17,12,2004,Friday,December,-0.6711409395973067,2.137325761486843
2004-12-23,96.35,98.0,96.35,97.72,18152400,23,12,2004,Thursday,December,1.4218993253762373,1.7125064867670015
2004-12-31,97.69,99.0,97.37,98.58,17501200,31,12,2004,Friday,December,0.9110451427986493,1.6685433514177455
2005-01-07,98.97,99.1,95.47,95.78,27415300,7,1,2005,Friday,January,-3.223198949176516,3.667778114580171
2005-01-14,95.78,96.2,93.55,94.1,26060300,14,1,2005,Friday,January,-1.7540196283148952,2.7667571518062286
2005-01-21,93.65,95.34,92.23,92.38,28556000,21,1,2005,Friday,January,-1.356113187399904,3.3208756006406825
2005-01-28,92.7,93.59,91.44,92.89,27667500,28,1,2005,Friday,January,0.2049622437971928,2.319309600863005
2005-02-04,93.65,94.74,93.0,94.51,19731000,4,2,2005,Friday,February,0.9183128670581948,1.857981847303785
2005-02-11,94.35,94.9,92.3,93.3,21103700,11,2,2005,Friday,February,-1.1128775834658158,2.7556968733439415
2005-02-18,93.16,94.97,92.55,93.27,20002800,18,2,2005,Friday,February,0.1180764276513519,2.5976814083297572
2005-02-25,92.67,93.5,91.55,92.8,18680300,25,2,2005,Friday,February,0.14028272364302952,2.104240854645519
2005-03-04,92.53,93.73,92.2,92.37,22028900,4,3,2005,Friday,March,-0.17291689181886588,1.6535177780179413
2005-03-11,92.35,93.0,91.2,91.51,24562700,11,3,2005,Friday,March,-0.9095831077422731,1.9491066594477504
2005-03-18,91.5,92.27,89.09,89.28,25767500,18,3,2005,Friday,March,-2.42622950819672,3.4754098360655656
2005-03-24,89.42,91.55,89.26,90.7,18904100,24,3,2005,Thursday,March,1.4314471035562526,2.560948333706097
2005-04-01,90.71,91.76,90.04,90.44,25553000,1,4,2005,Friday,April,-0.2976518575680697,1.8961525741373597
2005-04-08,90.08,90.62,87.5,87.6,27677900,8,4,2005,Friday,April,-2.7531083481349956,3.463587921847252
2005-04-15,87.35,87.56,76.33,76.7,62144400,15,4,2005,Friday,April,-12.19232970807097,12.85632512879222
2005-04-22,77.15,77.75,71.85,74.21,70090000,22,4,2005,Friday,April,-3.8107582631238,7.647440051847059
2005-04-29,75.24,77.18,74.05,76.38,51112000,29,4,2005,Friday,April,1.515151515151516,4.160021265284437
2005-05-06,76.88,78.11,74.97,75.26,39063200,6,5,2005,Friday,May,-2.1071800208116422,4.084287200832467
2005-05-13,75.26,75.46,72.5,73.16,33727100,13,5,2005,Friday,May,-2.790326866861558,3.9330321551953142
2005-05-20,73.09,77.64,73.09,76.41,34306900,20,5,2005,Friday,May,4.542345054042951,6.225201805992608
2005-05-27,76.3,77.41,75.17,77.1,24899800,27,5,2005,Friday,May,1.048492791612054,2.935779816513755
2005-06-03,76.6,77.5,75.5,75.79,23975100,3,6,2005,Friday,June,-1.057441253263692,2.6109660574412534
2005-06-10,75.8,76.09,74.1,74.77,24804200,10,6,2005,Friday,June,-1.3588390501319276,2.6253298153034423
2005-06-17,74.5,77.73,74.45,76.39,33568000,17,6,2005,Friday,June,2.5369127516778534,4.402684563758391
2005-06-24,76.03,77.49,74.0,74.01,33289800,24,6,2005,Friday,June,-2.6568459818492647,4.590293305274227
2005-07-01,74.01,75.68,73.45,74.67,30677800,1,7,2005,Friday,July,0.8917713822456378,3.0131063369814943
2005-07-08,74.38,79.52,74.16,79.3,37388800,8,7,2005,Friday,July,6.614681365958594,7.206238236084969
2005-07-15,79.4,82.75,78.52,82.38,45662500,15,7,2005,Friday,July,3.7531486146095583,5.3274559193954705
2005-07-22,81.99,85.11,81.68,84.44,45014200,22,7,2005,Friday,July,2.9881692889376787,4.183437004512737
2005-07-29,83.98,84.52,82.81,83.46,24382900,29,7,2005,Friday,July,-0.6191950464396406,2.0361990950226168
2005-08-05,83.0,84.2,82.73,83.36,22265700,5,8,2005,Friday,August,0.4337349397590355,1.771084337349396
2005-08-12,83.41,84.01,81.62,82.19,22568800,12,8,2005,Friday,August,-1.4626543579906472,2.8653638652439763
2005-08-19,81.9,83.3,80.8,82.76,22885800,19,8,2005,Friday,August,1.0500610500610492,3.0525030525030523
2005-08-26,82.75,83.35,80.26,80.38,22210500,26,8,2005,Friday,August,-2.8640483383685855,3.7341389728096543
2005-09-02,80.0,81.75,79.34,79.46,25171500,2,9,2005,Friday,September,-0.6750000000000078,3.0124999999999957
2005-09-09,79.7,81.52,79.7,81.44,18681300,9,9,2005,Friday,September,2.1831869510664927,2.283563362609778
2005-09-16,81.03,82.11,79.67,80.33,25110400,16,9,2005,Friday,September,-0.8638775762063468,3.01123040849068
2005-09-23,79.74,79.98,77.3,78.0,31701800,23,9,2005,Friday,September,-2.1820917983446138,3.360922999749193
2005-09-30,78.31,80.55,76.93,80.22,30116700,30,9,2005,Friday,September,2.439024390243898,4.622653556378483
2005-10-07,80.22,81.47,78.7,80.5,30921800,7,10,2005,Friday,October,0.3490401396160573,3.453004238344547
2005-10-14,81.24,83.52,81.08,82.35,36349300,14,10,2005,Friday,October,1.3663220088626287,3.003446578040372
2005-10-21,82.36,84.6,81.93,83.33,39286100,21,10,2005,Friday,October,1.1777561923263706,3.241864983001442
2005-10-28,83.15,83.95,80.5,81.42,25793400,28,10,2005,Friday,October,-2.0805772699939915,4.149128081779919
2005-11-04,81.51,83.3,80.64,83.0,31154000,4,11,2005,Friday,November,1.8279965648386638,3.263403263403259
2005-11-11,83.1,84.84,82.3,84.55,21762600,11,11,2005,Friday,November,1.7448856799037338,3.056558363417577
2005-11-18,84.25,88.0,84.03,87.77,30719600,18,11,2005,Friday,November,4.178041543026702,4.712166172106824
2005-11-25,87.6,89.39,86.88,88.8,18193100,25,11,2005,Friday,November,1.3698630136986336,2.8652968036529742
2005-12-02,88.8,89.94,88.36,88.65,25765400,2,12,2005,Friday,December,-0.1689189189189093,1.7792792792792773
2005-12-09,88.4,89.92,86.33,86.97,26427900,9,12,2005,Friday,December,-1.6176470588235372,4.061085972850682
2005-12-16,87.01,87.35,82.75,83.37,39305300,16,12,2005,Friday,December,-4.18342719227675,5.286748649580502
2005-12-23,83.23,84.2,82.06,83.48,27298200,23,12,2005,Friday,December,0.30037246185269734,2.57118827345909
2005-12-30,83.48,84.5,81.56,82.2,17622000,30,12,2005,Friday,December,-1.5333013895543857,3.5218016291327237
2006-01-06,82.45,85.03,80.81,84.95,36958200,6,1,2006,Friday,January,3.0321406913280775,5.118253486961794
2006-01-13,83.9,84.81,82.5,83.17,30173200,13,1,2006,Friday,January,-0.8700834326579308,2.753277711561385
2006-01-20,82.8,84.7,81.25,81.36,34792500,20,1,2006,Friday,January,-1.739130434782606,4.16666666666667
2006-01-27,81.33,82.15,80.59,81.02,32471000,27,1,2006,Friday,January,-0.38116316242469234,1.918111398008118
2006-02-03,81.02,82.24,79.72,79.97,33566000,3,2,2006,Friday,February,-1.2959763021476145,3.110343125154278
2006-02-10,79.94,81.46,78.93,81.33,32826100,10,2,2006,Friday,February,1.738804103077309,3.1648736552414145
2006-02-17,81.33,81.91,80.13,80.71,26994200,17,2,2006,Friday,February,-0.7623263248493847,2.1886142874707994
2006-02-24,80.1,81.65,79.85,80.1,20014900,24,2,2006,Friday,February,0.0,2.2471910112359694
2006-03-03,80.0,80.89,79.51,79.96,23693200,3,3,2006,Friday,March,-0.050000000000007816,1.7249999999999943
2006-03-10,80.05,82.25,79.86,81.57,23708100,10,3,2006,Friday,March,1.8988132417239174,2.985633978763274
2006-03-17,81.56,83.76,81.45,83.3,25173700,17,3,2006,Friday,March,2.1333987248651236,2.832270720941641
2006-03-24,83.11,84.99,82.93,83.36,25547800,24,3,2006,Friday,March,0.30080616051016723,2.478642762603764
2006-03-31,82.98,83.7,82.2,82.47,23139800,31,3,2006,Friday,March,-0.6146059291395578,1.8076644974692697
2006-04-07,82.72,84.45,82.44,82.48,23780100,7,4,2006,Friday,April,-0.29013539651836906,2.429883945841399
2006-04-13,82.49,82.74,80.63,81.98,18292300,13,4,2006,Thursday,April,-0.618256758394946,2.5578858043399193
2006-04-21,81.77,84.0,81.26,81.66,35449300,21,4,2006,Friday,April,-0.13452366393542795,3.35086217439158
2006-04-28,81.3,84.4,81.1,82.34,36485300,28,4,2006,Friday,April,1.2792127921279288,4.059040590405918
2006-05-05,82.59,83.55,82.0,82.98,24540000,5,5,2006,Friday,May,0.4722121322193977,1.8767405254873435
2006-05-12,82.6,83.69,82.3,82.39,22319900,12,5,2006,Friday,May,-0.25423728813558566,1.6828087167070225
2006-05-19,81.8,83.25,79.51,80.28,28629900,19,5,2006,Friday,May,-1.8581907090464498,4.572127139364297
2006-05-26,79.94,81.3,79.0,80.75,26222700,26,5,2006,Friday,May,1.0132599449587218,2.8771578684012975
2006-06-02,80.35,80.96,79.15,79.52,23532800,2,6,2006,Friday,June,-1.0329807093963888,2.2526446795270543
2006-06-09,79.1,80.74,76.75,78.01,40341000,9,6,2006,Friday,June,-1.3780025284449928,5.0442477876106135
2006-06-16,77.68,78.78,76.82,77.95,33150500,16,6,2006,Friday,June,0.3475798146240937,2.5231719876416165
2006-06-23,78.06,78.56,76.94,77.1,27070000,23,6,2006,Friday,June,-1.2298232129131539,2.0753266717909358
2006-06-30,77.04,77.93,76.06,76.82,26797500,30,6,2006,Friday,June,-0.2855659397715642,2.4273104880581573
2006-07-07,77.54,78.53,76.12,76.42,18199800,7,7,2006,Friday,July,-1.444415785401089,3.1080732525148265
2006-07-14,76.18,76.83,73.37,73.57,37325800,14,7,2006,Friday,July,-3.4260960882121467,4.541874507744806
2006-07-21,73.34,77.06,72.73,74.86,50614500,21,7,2006,Friday,July,2.0725388601036214,5.904008726479408
2006-07-28,74.92,77.3,74.92,76.96,25666400,28,7,2006,Friday,July,2.722904431393476,3.176721836625728
2006-08-04,76.44,77.5,74.9,75.91,20900500,4,8,2006,Friday,August,-0.6933542647828377,3.4013605442176797
2006-08-11,75.63,76.28,75.05,75.48,19054700,11,8,2006,Friday,August,-0.1983339944466369,1.6263387544625203
2006-08-18,75.85,79.97,75.6,79.9,29303900,18,8,2006,Friday,August,5.339485827290721,5.761371127224792
2006-08-25,79.51,80.0,78.42,79.88,18060100,25,8,2006,Friday,August,0.465350270406226,1.987171424977988
2006-09-01,79.91,81.68,79.76,81.41,22236900,1,9,2006,Friday,September,1.8771117507195596,2.4027030409210384
2006-09-08,81.19,81.54,79.31,80.66,16108000,8,9,2006,Friday,September,-0.652789752432567,2.746643675329479
2006-09-15,80.6,83.59,80.25,82.94,27425800,15,9,2006,Friday,September,2.903225806451617,4.143920595533503
2006-09-22,82.56,83.79,81.01,81.21,30290000,22,9,2006,Friday,September,-1.6351744186046613,3.367248062015505
2006-09-29,81.64,82.79,81.28,81.94,25658300,29,9,2006,Friday,September,0.3674669279764786,1.849583537481633
2006-10-06,81.76,83.78,81.56,83.14,25738600,6,10,2006,Friday,October,1.6878669275929494,2.715264187866926
2006-10-13,83.14,86.21,83.0,86.08,26864000,13,10,2006,Friday,October,3.5362039932643703,3.860957421217216
2006-10-20,86.08,92.04,85.75,90.48,67866100,20,10,2006,Friday,October,5.11152416356878,7.307156133829004
2006-10-27,90.05,92.0,90.01,90.76,35037300,27,10,2006,Friday,October,0.7884508606329905,2.2098833981121544
2006-11-03,90.3,92.68,89.8,91.41,30108500,3,11,2006,Friday,November,1.2292358803986705,3.1893687707641303
2006-11-10,91.5,93.4,91.5,91.76,29456500,10,11,2006,Friday,November,0.28415300546448646,2.0765027322404435
2006-11-17,91.75,94.05,91.41,93.81,23826600,17,11,2006,Friday,November,2.2452316076294303,2.8773841961852864
2006-11-24,93.77,93.8,92.8,93.35,13559900,24,11,2006,Friday,November,-0.44790444705129756,1.0664391596459422
2006-12-01,92.71,93.24,90.43,91.25,27785200,1,12,2006,Friday,December,-1.5748031496062926,3.030956746844988
2006-12-08,92.5,94.87,92.25,93.86,28792200,8,12,2006,Friday,December,1.4702702702702697,2.8324324324324373
2006-12-15,93.72,95.8,93.3,95.3,30414900,15,12,2006,Friday,December,1.6858728126333742,2.667520273154076
2006-12-22,94.95,96.5,94.8,95.25,24009800,22,12,2006,Friday,December,0.31595576619273,1.79041600842549
2006-12-29,95.0,97.88,94.92,97.15,15807900,29,12,2006,Friday,December,2.2631578947368483,3.1157894736842042
2007-01-05,97.17,98.79,96.26,97.42,26942600,5,1,2007,Friday,January,0.2572810538231965,2.603684264690749
2007-01-12,98.5,100.33,97.93,99.34,44830200,12,1,2007,Friday,January,0.8527918781725923,2.436548223350245
2007-01-19,99.4,100.9,94.55,96.17,58474800,19,1,2007,Friday,January,-3.249496981891352,6.388329979879284
2007-01-26,96.42,97.92,96.12,97.45,41549100,26,1,2007,Friday,January,1.0682431030906463,1.866832607342872
2007-02-02,98.1,99.73,97.45,99.17,34172300,2,2,2007,Friday,February,1.0907237512742176,2.324159021406729
2007-02-09,99.17,100.44,97.81,98.55,34668400,9,2,2007,Friday,February,-0.625189069274987,2.6520116970858076
2007-02-16,98.8,99.52,97.8,98.99,27047900,16,2,2007,Friday,February,0.19230769230769001,1.7408906882591082
2007-02-23,98.66,99.5,97.41,97.73,20682500,23,2,2007,Friday,February,-0.942631258868835,2.1183863774579397
2007-03-02,97.86,97.86,88.77,90.9,52427400,2,3,2007,Friday,March,-7.112201103617406,9.288779889638263
2007-03-09,90.25,94.85,90.1,93.28,43505100,9,3,2007,Friday,March,3.3573407202216075,5.263157894736842
2007-03-16,93.29,94.47,92.1,93.25,36423000,16,3,2007,Friday,March,-0.04287705005896264,2.5404652159931445
2007-03-23,93.95,95.81,93.39,95.03,26906600,23,3,2007,Friday,March,1.1495476317189977,2.575838211814797
2007-03-30,94.84,95.25,93.57,94.26,34042800,30,3,2007,Friday,March,-0.6115563053563879,1.7714044706874807
2007-04-05,94.51,96.75,94.06,96.52,19197800,5,4,2007,Thursday,April,2.1267590731139463,2.846259655062954
2007-04-13,96.43,96.94,94.53,94.93,27497000,13,4,2007,Friday,April,-1.555532510629472,2.4992222337446814
2007-04-20,94.99,97.66,93.911,94.58,51786700,20,4,2007,Friday,April,-0.43162438151384,3.946731234866823
2007-04-27,95.35,101.7,95.05,101.17,58275300,27,4,2007,Friday,April,6.1038280020975435,6.974305191400111
2007-05-04,101.11,103.17,100.97,102.96,38307800,4,5,2007,Friday,May,1.8296904361586337,2.1758480862427088
2007-05-11,102.76,105.99,102.21,105.98,34979100,11,5,2007,Friday,May,3.1335149863760203,3.6784741144414177
2007-05-18,105.81,108.05,104.53,107.99,35014200,18,5,2007,Friday,May,2.0602967583404146,3.3267177015404936
2007-05-25,107.15,108.0,103.57,105.18,30271700,25,5,2007,Friday,May,-1.838544097060195,4.1343910405973
2007-06-01,105.57,107.67,105.21,106.54,23208200,1,6,2007,Friday,June,0.9188216349341795,2.330207445296967
2007-06-08,106.5,106.59,101.56,103.07,63185700,8,6,2007,Friday,June,-3.2206572769953117,4.723004694835682
2007-06-15,102.87,105.19,102.1,105.09,34517000,15,6,2007,Friday,June,2.158063575386409,3.003791192767574
2007-06-22,105.27,107.02,104.44,104.44,35051000,22,6,2007,Friday,June,-0.7884487508311944,2.4508406953548003
2007-06-29,104.73,106.92,104.1,105.25,31559100,29,6,2007,Friday,June,0.49651484770361504,2.692638212546555
2007-07-06,105.39,109.66,104.58,109.03,24567300,6,7,2007,Friday,July,3.453838125059304,4.820191669038806
2007-07-13,108.73,109.65,108.1,108.6,34811600,13,7,2007,Friday,July,-0.11956221833901376,1.4255495263496838
2007-07-20,108.57,116.48,108.42,114.81,55626100,20,7,2007,Friday,July,5.747444045316395,7.4237818918670015
2007-07-27,114.88,118.82,114.85,115.62,64841000,27,7,2007,Friday,July,0.644150417827306,3.455779944289693
2007-08-03,115.62,115.75,110.02,111.89,66192100,3,8,2007,Friday,August,-3.226085452343889,4.955889984431763
2007-08-10,111.97,114.6,109.7,112.64,41626500,10,8,2007,Friday,August,0.5983745646155235,4.376172188979184
2007-08-17,112.99,113.95,103.7,110.9,55388900,17,8,2007,Friday,August,-1.8497212142667399,9.071599256571378
2007-08-24,110.9,113.25,108.08,113.24,39957700,24,8,2007,Friday,August,2.1100090171325423,4.661857529305682
2007-08-31,113.0,117.35,111.63,116.69,32617900,31,8,2007,Friday,August,3.2654867256637146,5.061946902654866
2007-09-07,116.34,118.89,115.33,115.55,28916300,7,9,2007,Friday,September,-0.6790441808492403,3.059996561801618
2007-09-14,116.15,117.78,114.65,115.13,32211300,14,9,2007,Friday,September,-0.8781747739991477,2.694791218252256
2007-09-21,114.7,118.1,114.3,116.78,38076800,21,9,2007,Friday,September,1.8134263295553603,3.3129904097646006
2007-09-28,116.9,118.5,115.79,117.8,33029400,28,9,2007,Friday,September,0.7698887938408824,2.318220701454229
2007-10-05,117.61,119.6,115.0,116.3,33529800,5,10,2007,Friday,October,-1.113850863021854,3.911232038091994
2007-10-12,116.1,121.46,115.88,117.81,35082300,12,10,2007,Friday,October,1.4728682170542704,4.806201550387596
2007-10-19,117.95,119.94,111.8,112.28,53958800,19,10,2007,Friday,October,-4.8071216617210695,6.901229334463756
2007-10-26,110.97,114.8,110.96,113.73,32762600,26,10,2007,Friday,October,2.487158691538258,3.4603947012706167
2007-11-02,113.9,116.25,113.28,114.59,30044700,2,11,2007,Friday,November,0.6057945566286196,2.607550482879718
2007-11-09,115.11,115.11,99.27,100.2542,62718300,9,11,2007,Friday,November,-12.905742333420209,13.760750586395625
2007-11-16,101.89,106.42,100.7,104.79,50102700,16,11,2007,Friday,November,2.846206693492988,5.613897340268916
2007-11-23,104.34,105.39,101.34,104.05,27820500,23,11,2007,Friday,November,-0.27793751198007116,3.8815411155836657
2007-11-30,104.4,109.19,101.5,105.18,46569900,30,11,2007,Friday,November,0.7471264367816102,7.36590038314176
2007-12-07,105.45,110.0,104.58,108.86,31672000,7,12,2007,Friday,December,3.2337600758653355,5.139876718824088
2007-12-14,109.0,110.4,104.1,105.77,36725700,14,12,2007,Friday,December,-2.9633027522935818,5.779816513761479
2007-12-21,105.37,111.16,104.0,111.05,43481700,21,12,2007,Friday,December,5.390528613457334,6.795102970484954
2007-12-28,111.2,112.19,109.108,110.09,16539900,28,12,2007,Friday,December,-0.9982014388489203,2.771582733812944
2008-01-04,109.25,110.0,100.48,101.13,33799300,4,1,2008,Friday,January,-7.432494279176205,8.713958810068647
2008-01-11,100.355,101.0,97.04,97.67,52601500,11,1,2008,Friday,January,-2.675501968013554,3.9459917293607627
2008-01-18,105.0,106.72,100.05,103.4,78126300,18,1,2008,Friday,January,-1.5238095238095184,6.352380952380954
2008-01-25,99.16,107.79,98.5,104.52,57768700,25,1,2008,Friday,January,5.405405405405405,9.368697055264226
2008-02-01,104.41,109.4,103.7,109.08,39007500,1,2,2008,Friday,February,4.472751652140601,5.459247198544204
2008-02-08,108.4,109.0,100.6,103.27,40641500,8,2,2008,Friday,February,-4.732472324723256,7.749077490774912
2008-02-15,102.9,108.93,102.87,106.16,33932900,15,2,2008,Friday,February,3.168124392614179,5.889212827988341
2008-02-22,106.79,109.6,104.53,108.07,31292600,22,2,2008,Friday,February,1.1986141024440367,4.747635546399469
2008-02-29,107.68,116.63,107.43,113.86,54366700,29,2,2008,Friday,February,5.739227340267452,8.543833580980673
2008-03-07,114.09,116.41,111.8,113.94,39506500,7,3,2008,Friday,March,-0.13147515119642886,4.040669646770093
2008-03-14,113.12,118.0,112.69,115.2301,48594600,14,3,2008,Friday,March,1.8653642149929177,4.694130127298446
2008-03-20,113.0,118.5,113.0,118.33,39979100,20,3,2008,Thursday,March,4.716814159292034,4.867256637168142
2008-03-28,118.57,119.79,114.21,114.57,41496800,28,3,2008,Friday,March,-3.373534620899047,4.706080796154182
2008-04-04,113.95,118.37,113.34,115.76,42376300,4,4,2008,Friday,April,1.5884159719175097,4.414216761737605
2008-04-11,116.37,119.22,115.28,116.0,38989700,11,4,2008,Friday,April,-0.3179513620348926,3.385752341668813
2008-04-18,116.2,125.0,115.54,124.4,67195200,18,4,2008,Friday,April,7.056798623063686,8.141135972461267
2008-04-25,122.05,124.9,122.05,123.08,32273700,25,4,2008,Friday,April,0.8439164276935692,2.3351085620647347
2008-05-02,122.98,124.43,120.5,123.18,36106300,2,5,2008,Friday,May,0.16262806960481607,3.1956415677345964
2008-05-09,122.76,125.17,120.78,124.06,38973400,9,5,2008,Friday,May,1.058976865428476,3.5760834147930924
2008-05-16,123.8,128.83,123.56,127.82,40848500,16,5,2008,Friday,May,3.247172859450724,4.256865912762529
2008-05-23,127.68,128.21,123.02,124.2,31469600,23,5,2008,Friday,May,-2.725563909774439,4.06484962406016
2008-05-30,124.01,129.99,124.0,129.43,33079200,30,5,2008,Friday,May,4.370615272961859,4.830255624546415
2008-06-06,128.67,129.37,124.74,124.94,35309300,6,6,2008,Friday,June,-2.8988886298282353,3.598352374290829
2008-06-13,125.38,126.722,122.86,126.15,31303600,13,6,2008,Friday,June,0.6141330355718697,3.0802360823097743
2008-06-20,125.46,127.14,122.36,122.74,35367900,20,6,2008,Friday,June,-2.1680216802168015,3.809979276263352
2008-06-27,123.0,125.83,118.26,120.05,41907700,27,6,2008,Friday,June,-2.3983739837398397,6.154471544715442
2008-07-03,119.99,120.78,116.6,119.54,32716800,3,7,2008,Thursday,July,-0.37503125260437425,3.483623635302948
2008-07-11,119.62,124.5,119.62,122.12,47346100,11,7,2008,Friday,July,2.089951513124895,4.079585353619792
2008-07-18,121.8,130.0,119.9,129.89,59542700,18,7,2008,Friday,July,6.642036124794737,8.29228243021346
2008-07-25,129.83,130.93,127.26,128.53,45950300,25,7,2008,Friday,July,-1.0013094046060318,2.826773473003159
2008-08-01,127.69,129.5,126.13,126.64,28699300,1,8,2008,Friday,August,-0.8223040175424835,2.6392043229696958
2008-08-08,126.77,129.97,126.25,128.81,34413900,8,8,2008,Friday,August,1.6092135363256341,2.934448213299676
2008-08-15,128.43,128.43,124.4,126.36,32724200,15,8,2008,Friday,August,-1.6117729502452753,3.1378961301876513
2008-08-22,126.49,127.0,121.55,124.93,34457400,22,8,2008,Friday,August,-1.2332990750256843,4.3086409992884835
2008-08-29,124.48,125.45,121.5,121.73,30493600,29,8,2008,Friday,August,-2.209190231362468,3.1732005141388195
2008-09-05,122.87,124.0,113.17,114.33,42011600,5,9,2008,Friday,September,-6.950435419549122,8.814193863432894
2008-09-12,118.0,119.95,115.0,118.97,46783800,12,9,2008,Friday,September,0.8220338983050838,4.194915254237291
2008-09-19,115.36,124.0,110.61,118.85,66307100,19,9,2008,Friday,September,3.025312066574198,11.607142857142858
2008-09-26,118.45,121.99,114.14,119.42,34730600,26,9,2008,Friday,September,0.8189109328830722,6.627268889826926
2008-10-03,117.44,118.43,103.03,103.44,62809100,3,10,2008,Friday,October,-11.920980926430518,13.113079019073576
2008-10-10,101.21,103.0,83.51,87.75,86848900,10,10,2008,Friday,October,-13.29908111846655,19.256990415966797
2008-10-17,90.44,99.0,84.35,90.78,75048600,17,10,2008,Friday,October,0.37593984962406396,16.198584697036715
2008-10-24,92.21,93.31,78.82,82.07,58306900,24,10,2008,Friday,October,-10.996638108665005,15.714130788417751
2008-10-31,80.27,94.19,79.01,92.97,60537100,31,10,2008,Friday,October,15.821602092936343,18.91117478510028
2008-11-07,92.64,94.76,84.25,86.27,47015300,7,11,2008,Friday,November,-6.876079447322976,11.344991364421423
2008-11-14,87.99,88.1,75.4,80.33,58194400,14,11,2008,Friday,November,-8.705534719854526,14.433458347539482
2008-11-21,79.4,81.0,69.5,74.88,73411500,21,11,2008,Friday,November,-5.692695214105806,14.483627204030224
2008-11-28,75.74,82.4,75.0,81.6,39691800,28,11,2008,Friday,November,7.736994982836018,9.770266701874842
2008-12-05,80.95,81.5,75.31,80.59,51454000,5,12,2008,Friday,December,-0.4447189623224206,7.64669549104385
2008-12-12,82.57,85.88,78.06,82.2,49785100,12,12,2008,Friday,December,-0.4481046384885435,9.470752089136484
2008-12-19,82.51,87.27,80.0,83.52,50128100,19,12,2008,Friday,December,1.2240940492061458,8.811053205672033
2008-12-26,83.27,83.45,79.92,81.33,18974200,26,12,2008,Friday,December,-2.329770625675511,4.239221808574518
2009-01-02,81.72,87.59,79.68,87.37,26062900,2,1,2009,Friday,January,6.913852178169366,9.679393049437099
2009-01-09,86.42,90.41,84.25,84.7,41092400,9,1,2009,Friday,January,-1.990280027771348,7.127979634343898
2009-01-16,84.57,86.6,82.11,84.92,48180000,16,1,2009,Friday,January,0.4138583422017365,5.309211304244998
2009-01-23,84.76,91.6,81.76,89.49,61309500,23,1,2009,Friday,January,5.580462482302961,11.609249646059448
2009-01-30,89.77,94.94,89.52,91.65,50819300,30,1,2009,Friday,January,2.094240837696346,6.03765177676284
